dataset_name,table_name,column_name,table_description,column_description
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,marketplace,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Sales marketplace
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,profile_id,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for profile
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,enddate,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Enddate
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,account,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Account
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,profile_name,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Profile name
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,scrape_date,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Scrape date
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,adgroupid,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Adgroupid
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,adid,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Adid
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,asin,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Amazon ASIN identifier
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,campaignid,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Campaignid
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,state,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",State or province
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,creationdate,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Creationdate
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,lastupdateddate,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Lastupdateddate
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,servingstatus,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Servingstatus
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,sku,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Stock keeping unit
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,reporting_range,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Reporting range
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,data_level,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Data level
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,product_code_type,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Product code type
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,source_system_id,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for source system
CC_I2O_DATA_PRE_STG,ad_sd_productad_master,load_id,"""Stage table covering master reference focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for load
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,org_type,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Organization type
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,region,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Geographic region
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,marketplace,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Sales marketplace
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,profile_id,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for profile
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,account,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Account
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,profile_name,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Profile name
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,addToCart,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Addtocart
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,addToCartClicks,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Addtocartclicks
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,addToCartRate,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Addtocartrate
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,addToCartViews,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Addtocartviews
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,adGroupId,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Adgroupid
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,adGroupName,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Adgroupname
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,adId,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Adid
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,bidOptimization,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Bidoptimization
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,viewAttributedBrandedSearches14d,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Viewattributedbrandedsearches14d
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,attributedBrandedSearches14d,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributedbrandedsearches14d
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,brandedSearchesViews,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Brandedsearchesviews
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,brandedSearchRate,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Brandedsearchrate
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,campaignBudgetCurrencyCode,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Campaignbudgetcurrencycode
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,campaignId,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Campaignid
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,campaignName,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Campaignname
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,clicks,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Clicks metric
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,cost,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Metric amount metric
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,cumulativeReach,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Cumulativereach
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,viewAttributedDetailPageView14d,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Viewattributeddetailpageview14d
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,attributedDetailPageView14d,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributeddetailpageview14d
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,eCPAddToCart,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Ecpaddtocart
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,eCPBrandSearch,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Ecpbrandsearch
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,impressions,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Impressions metric
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,avgImpressionsFrequency,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Avgimpressionsfrequency
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,viewImpressions,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Viewimpressions
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,leadFormOpens,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Leadformopens
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,leads,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Leads
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,linkOuts,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Linkouts
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,newToBrandDetailPageViewClicks,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Newtobranddetailpageviewclicks
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,newToBrandDetailPageViewRate,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Newtobranddetailpageviewrate
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,newToBrandDetailPageViews,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Newtobranddetailpageviews
CC_I2O_DATA_PRE_STG,ad_sd_productad_report,newToBrandDetailPageViewViews,"""Stage table focused on ad sd productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Newtobranddetailpageviewviews
